"video_id","model_name","technique_name","rag_enabled","pred_count","positives","false_positives","gt_count","json_valid","pred_total_kcal","gt_total_kcal"
"16","Gemma-SEA-LION v4 4B","structured-output","0","20","120","0","6","1",NULL,"22555.99967956543"
"16","Llama 3.2 3B Instruct","chain-of-thought","0","3","18","0","6","1",NULL,"3383.3999519348145"
"16","Llama 3.2 3B Instruct","few-shot","0","16","96","0","6","1",NULL,"18044.799743652344"
"16","Llama 3.2 3B Instruct","structured-output","0","11","66","0","6","1",NULL,"12405.799823760986"
"16","Llama 3.2 3B Instruct","zero-shot","0","19","114","0","6","1",NULL,"21428.19969558716"
"16","MedGemma 4B","chain-of-thought","0","24","144","0","6","1",NULL,"27067.199615478516"
"16","MedGemma 4B","few-shot","0","25","150","0","6","1",NULL,"28194.999599456787"
"16","MedGemma 4B","structured-output","0","24","144","0","6","1",NULL,"27067.199615478516"
"16","Phi-4-mini 3.8B Instruct","chain-of-thought","0","2","12","0","6","1",NULL,"2255.599967956543"
"16","Phi-4-mini 3.8B Instruct","few-shot","0","10","60","0","6","1",NULL,"11277.999839782715"
"16","Phi-4-mini 3.8B Instruct","structured-output","0","6","36","0","6","1",NULL,"6766.799903869629"
"16","Phi-4-mini 3.8B Instruct","zero-shot","0","2","12","0","6","1",NULL,"2255.599967956543"
"16","Qwen 2.5 3B Instruct","chain-of-thought","0","8","48","0","6","1",NULL,"9022.399871826172"
"16","Qwen 2.5 3B Instruct","few-shot","0","2","12","0","6","1",NULL,"2255.599967956543"
"16","Qwen 2.5 3B Instruct","structured-output","0","10","60","0","6","1",NULL,"11277.999839782715"
"16","Qwen 2.5 3B Instruct","zero-shot","0","8","48","0","6","1",NULL,"9022.399871826172"
"17","Gemma-SEA-LION v4 4B","chain-of-thought","0","14","308","0","22","1",NULL,"59012.79999732971"
"17","Gemma-SEA-LION v4 4B","few-shot","0","17","374","0","22","1",NULL,"71658.39999675751"
"17","Gemma-SEA-LION v4 4B","structured-output","0","13","286","0","22","1",NULL,"54797.59999752045"
"17","Gemma-SEA-LION v4 4B","zero-shot","0","14","308","0","22","1",NULL,"59012.79999732971"
"17","Llama 3.2 3B Instruct","chain-of-thought","0","11","242","0","22","1",NULL,"46367.19999790192"
"17","Llama 3.2 3B Instruct","few-shot","0","15","330","0","22","1",NULL,"63227.99999713898"
"17","Llama 3.2 3B Instruct","structured-output","0","15","330","0","22","1",NULL,"63227.99999713898"
"17","Llama 3.2 3B Instruct","zero-shot","0","17","374","0","22","1",NULL,"71658.39999675751"
"17","MedGemma 4B","chain-of-thought","0","18","396","0","22","1",NULL,"75873.59999656677"
"17","MedGemma 4B","few-shot","0","18","396","0","22","1",NULL,"75873.59999656677"
"17","MedGemma 4B","structured-output","0","18","396","0","22","1",NULL,"75873.59999656677"
"17","MedGemma 4B","zero-shot","0","18","396","0","22","1",NULL,"75873.59999656677"
"17","Phi-4-mini 3.8B Instruct","chain-of-thought","0","2","44","0","22","1",NULL,"8430.39999961853"
"17","Phi-4-mini 3.8B Instruct","few-shot","0","21","462","0","22","1",NULL,"88519.19999599457"
"17","Phi-4-mini 3.8B Instruct","structured-output","0","2","44","0","22","1",NULL,"8430.39999961853"
"17","Phi-4-mini 3.8B Instruct","zero-shot","0","20","440","0","22","1",NULL,"84303.9999961853"
"17","Qwen 2.5 3B Instruct","chain-of-thought","0","10","220","0","22","1",NULL,"42151.99999809265"
"17","Qwen 2.5 3B Instruct","few-shot","0","10","220","0","22","1",NULL,"42151.99999809265"
"17","Qwen 2.5 3B Instruct","structured-output","0","9","198","0","22","1",NULL,"37936.799998283386"
"17","Qwen 2.5 3B Instruct","zero-shot","0","10","220","0","22","1",NULL,"42151.99999809265"
"18","Gemma-SEA-LION v4 4B","chain-of-thought","0","15","120","0","8","1",NULL,"7127.999871969223"
"18","Gemma-SEA-LION v4 4B","few-shot","0","10","80","0","8","1",NULL,"4751.999914646149"
"18","Gemma-SEA-LION v4 4B","structured-output","0","12","96","0","8","1",NULL,"5702.399897575378"
"18","Gemma-SEA-LION v4 4B","zero-shot","0","12","96","0","8","1",NULL,"5702.399897575378"
"18","Llama 3.2 3B Instruct","chain-of-thought","0","12","96","0","8","1",NULL,"5702.399897575378"
"18","Llama 3.2 3B Instruct","few-shot","0","13","104","0","8","1",NULL,"6177.599889039993"
"18","Llama 3.2 3B Instruct","structured-output","0","10","80","0","8","1",NULL,"4751.999914646149"
"18","Llama 3.2 3B Instruct","zero-shot","0","13","104","0","8","1",NULL,"6177.599889039993"
"18","MedGemma 4B","chain-of-thought","0","13","104","0","8","1",NULL,"6177.599889039993"
"18","MedGemma 4B","few-shot","0","18","144","0","8","1",NULL,"8553.599846363068"
"18","MedGemma 4B","structured-output","0","17","136","0","8","1",NULL,"8078.399854898453"
"18","MedGemma 4B","zero-shot","0","17","136","0","8","1",NULL,"8078.399854898453"
"18","Phi-4-mini 3.8B Instruct","chain-of-thought","0","17","136","0","8","1",NULL,"8078.399854898453"
"18","Phi-4-mini 3.8B Instruct","few-shot","0","8","64","0","8","1",NULL,"3801.599931716919"
"18","Phi-4-mini 3.8B Instruct","structured-output","0","9","72","0","8","1",NULL,"4276.799923181534"
"18","Phi-4-mini 3.8B Instruct","zero-shot","0","16","128","0","8","1",NULL,"7603.199863433838"
"18","Qwen 2.5 3B Instruct","chain-of-thought","0","3","24","0","8","1",NULL,"1425.5999743938446"
"18","Qwen 2.5 3B Instruct","few-shot","0","11","88","0","8","1",NULL,"5227.199906110764"
"18","Qwen 2.5 3B Instruct","structured-output","0","8","64","0","8","1",NULL,"3801.599931716919"
"18","Qwen 2.5 3B Instruct","zero-shot","0","3","24","0","8","1",NULL,"1425.5999743938446"
"19","Gemma-SEA-LION v4 4B","chain-of-thought","0","10","70","0","7","1",NULL,"7465.999999046326"
"19","Gemma-SEA-LION v4 4B","few-shot","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","Gemma-SEA-LION v4 4B","structured-output","0","10","70","0","7","1",NULL,"7465.999999046326"
"19","Gemma-SEA-LION v4 4B","zero-shot","0","10","70","0","7","1",NULL,"7465.999999046326"
"19","Llama 3.2 3B Instruct","structured-output","0","8","56","0","7","1",NULL,"5972.799999237061"
"19","Llama 3.2 3B Instruct","zero-shot","0","1","7","0","7","1",NULL,"746.5999999046326"
"19","MedGemma 4B","chain-of-thought","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","MedGemma 4B","few-shot","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","MedGemma 4B","structured-output","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","MedGemma 4B","zero-shot","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","Phi-4-mini 3.8B Instruct","few-shot","0","6","42","0","7","1",NULL,"4479.599999427795"
"19","Phi-4-mini 3.8B Instruct","structured-output","0","5","35","0","7","1",NULL,"3732.999999523163"
"19","Phi-4-mini 3.8B Instruct","zero-shot","0","5","35","0","7","1",NULL,"3732.999999523163"
"19","Qwen 2.5 3B Instruct","chain-of-thought","0","8","56","0","7","1",NULL,"5972.799999237061"
"19","Qwen 2.5 3B Instruct","few-shot","0","12","84","0","7","1",NULL,"8959.19999885559"
"19","Qwen 2.5 3B Instruct","structured-output","0","9","63","0","7","1",NULL,"6719.399999141693"
"19","Qwen 2.5 3B Instruct","zero-shot","0","9","63","0","7","1",NULL,"6719.399999141693"
"20","Gemma-SEA-LION v4 4B","chain-of-thought","0","12","96","0","8","1",NULL,"7939.19983291626"
"20","Gemma-SEA-LION v4 4B","few-shot","0","11","88","0","8","1",NULL,"7277.599846839905"
"20","Gemma-SEA-LION v4 4B","structured-output","0","12","96","0","8","1",NULL,"7939.19983291626"
"20","Gemma-SEA-LION v4 4B","zero-shot","0","12","96","0","8","1",NULL,"7939.19983291626"
"20","Llama 3.2 3B Instruct","chain-of-thought","0","9","72","0","8","1",NULL,"5954.399874687195"
"20","Llama 3.2 3B Instruct","few-shot","0","2","16","0","8","1",NULL,"1323.19997215271"
"20","Llama 3.2 3B Instruct","structured-output","0","12","96","0","8","1",NULL,"7939.19983291626"
"20","Llama 3.2 3B Instruct","zero-shot","0","10","80","0","8","1",NULL,"6615.99986076355"
"20","MedGemma 4B","chain-of-thought","0","15","120","0","8","1",NULL,"9923.999791145325"
"20","MedGemma 4B","few-shot","0","11","88","0","8","1",NULL,"7277.599846839905"
"20","MedGemma 4B","structured-output","0","12","96","0","8","1",NULL,"7939.19983291626"
"20","MedGemma 4B","zero-shot","0","11","88","0","8","1",NULL,"7277.599846839905"
"20","Phi-4-mini 3.8B Instruct","few-shot","0","5","40","0","8","1",NULL,"3307.999930381775"
"20","Phi-4-mini 3.8B Instruct","structured-output","0","8","64","0","8","1",NULL,"5292.79988861084"
"20","Phi-4-mini 3.8B Instruct","zero-shot","0","10","80","0","8","1",NULL,"6615.99986076355"
"20","Qwen 2.5 3B Instruct","chain-of-thought","0","8","64","0","8","1",NULL,"5292.79988861084"
"20","Qwen 2.5 3B Instruct","few-shot","0","8","64","0","8","1",NULL,"5292.79988861084"
"20","Qwen 2.5 3B Instruct","structured-output","0","10","80","0","8","1",NULL,"6615.99986076355"
"20","Qwen 2.5 3B Instruct","zero-shot","0","10","80","0","8","1",NULL,"6615.99986076355"
"21","Gemma-SEA-LION v4 4B","chain-of-thought","0","13","208","0","16","1",NULL,"9503"
"21","Gemma-SEA-LION v4 4B","few-shot","0","14","224","0","16","1",NULL,"10234"
"21","Gemma-SEA-LION v4 4B","structured-output","0","15","240","0","16","1",NULL,"10965"
"21","Gemma-SEA-LION v4 4B","zero-shot","0","13","208","0","16","1",NULL,"9503"
"21","Llama 3.2 3B Instruct","few-shot","0","13","208","0","16","1",NULL,"9503"
"21","Llama 3.2 3B Instruct","structured-output","0","17","272","0","16","1",NULL,"12427"
"21","Llama 3.2 3B Instruct","zero-shot","0","3","48","0","16","1",NULL,"2193"
"21","MedGemma 4B","chain-of-thought","0","15","240","0","16","1",NULL,"10965"
"21","MedGemma 4B","few-shot","0","14","224","0","16","1",NULL,"10234"
"21","MedGemma 4B","structured-output","0","18","288","0","16","1",NULL,"13158"
"21","MedGemma 4B","zero-shot","0","14","224","0","16","1",NULL,"10234"
"21","Phi-4-mini 3.8B Instruct","chain-of-thought","0","3","48","0","16","1",NULL,"2193"
"21","Phi-4-mini 3.8B Instruct","few-shot","0","17","272","0","16","1",NULL,"12427"
"21","Phi-4-mini 3.8B Instruct","structured-output","0","12","192","0","16","1",NULL,"8772"
"21","Qwen 2.5 3B Instruct","chain-of-thought","0","10","160","0","16","1",NULL,"7310"
"21","Qwen 2.5 3B Instruct","few-shot","0","3","48","0","16","1",NULL,"2193"
"21","Qwen 2.5 3B Instruct","structured-output","0","12","192","0","16","1",NULL,"8772"
"21","Qwen 2.5 3B Instruct","zero-shot","0","11","176","0","16","1",NULL,"8041"
"22","Gemma-SEA-LION v4 4B","chain-of-thought","0","18","162","0","9","1",NULL,"26100"
"22","Gemma-SEA-LION v4 4B","few-shot","0","17","153","0","9","1",NULL,"24650"
"22","Gemma-SEA-LION v4 4B","structured-output","0","17","153","0","9","1",NULL,"24650"
"22","Gemma-SEA-LION v4 4B","zero-shot","0","17","153","0","9","1",NULL,"24650"
"22","Llama 3.2 3B Instruct","few-shot","0","17","153","0","9","1",NULL,"24650"
"22","Llama 3.2 3B Instruct","zero-shot","0","14","126","0","9","1",NULL,"20300"
"22","MedGemma 4B","chain-of-thought","0","19","171","0","9","1",NULL,"27550"
"22","MedGemma 4B","few-shot","0","19","171","0","9","1",NULL,"27550"
"22","MedGemma 4B","structured-output","0","16","144","0","9","1",NULL,"23200"
"22","MedGemma 4B","zero-shot","0","19","171","0","9","1",NULL,"27550"
"22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","7","63","0","9","1",NULL,"10150"
"22","Phi-4-mini 3.8B Instruct","few-shot","0","8","72","0","9","1",NULL,"11600"
"22","Phi-4-mini 3.8B Instruct","structured-output","0","7","63","0","9","1",NULL,"10150"
"22","Phi-4-mini 3.8B Instruct","zero-shot","0","4","36","0","9","1",NULL,"5800"
"22","Qwen 2.5 3B Instruct","chain-of-thought","0","12","108","0","9","1",NULL,"17400"
"22","Qwen 2.5 3B Instruct","few-shot","0","11","99","0","9","1",NULL,"15950"
"22","Qwen 2.5 3B Instruct","zero-shot","0","15","135","0","9","1",NULL,"21750"
"23","Gemma-SEA-LION v4 4B","chain-of-thought","0","17","204","0","12","1",NULL,"30532"
"23","Gemma-SEA-LION v4 4B","few-shot","0","4","48","0","12","1",NULL,"7184"
"23","Gemma-SEA-LION v4 4B","structured-output","0","16","192","0","12","1",NULL,"28736"
"23","Gemma-SEA-LION v4 4B","zero-shot","0","4","48","0","12","1",NULL,"7184"
"23","Llama 3.2 3B Instruct","chain-of-thought","0","16","192","0","12","1",NULL,"28736"
"23","Llama 3.2 3B Instruct","few-shot","0","17","204","0","12","1",NULL,"30532"
"23","Llama 3.2 3B Instruct","structured-output","0","15","180","0","12","1",NULL,"26940"
"23","Llama 3.2 3B Instruct","zero-shot","0","16","192","0","12","1",NULL,"28736"
"23","MedGemma 4B","chain-of-thought","0","14","168","0","12","1",NULL,"25144"
"23","MedGemma 4B","few-shot","0","17","204","0","12","1",NULL,"30532"
"23","MedGemma 4B","structured-output","0","17","204","0","12","1",NULL,"30532"
"23","MedGemma 4B","zero-shot","0","17","204","0","12","1",NULL,"30532"
"23","Phi-4-mini 3.8B Instruct","chain-of-thought","0","1","12","0","12","1",NULL,"1796"
"23","Phi-4-mini 3.8B Instruct","few-shot","0","1","12","0","12","1",NULL,"1796"
"23","Phi-4-mini 3.8B Instruct","structured-output","0","2","24","0","12","1",NULL,"3592"
"23","Phi-4-mini 3.8B Instruct","zero-shot","0","5","60","0","12","1",NULL,"8980"
"23","Qwen 2.5 3B Instruct","chain-of-thought","0","9","108","0","12","1",NULL,"16164"
"23","Qwen 2.5 3B Instruct","few-shot","0","13","156","0","12","1",NULL,"23348"
"23","Qwen 2.5 3B Instruct","structured-output","0","10","120","0","12","1",NULL,"17960"
"23","Qwen 2.5 3B Instruct","zero-shot","0","4","48","0","12","1",NULL,"7184"
"24","Gemma-SEA-LION v4 4B","chain-of-thought","0","14","210","0","15","1",NULL,"15570.800000667572"
"24","Gemma-SEA-LION v4 4B","few-shot","0","12","180","0","15","1",NULL,"13346.400000572205"
"24","Gemma-SEA-LION v4 4B","structured-output","0","12","180","0","15","1",NULL,"13346.400000572205"
"24","Gemma-SEA-LION v4 4B","zero-shot","0","9","135","0","15","1",NULL,"10009.800000429153"
"24","Llama 3.2 3B Instruct","chain-of-thought","0","11","165","0","15","1",NULL,"12234.20000052452"
"24","Llama 3.2 3B Instruct","few-shot","0","1","15","0","15","1",NULL,"1112.2000000476837"
"24","Llama 3.2 3B Instruct","structured-output","0","7","105","0","15","1",NULL,"7785.400000333786"
"24","Llama 3.2 3B Instruct","zero-shot","0","7","105","0","15","1",NULL,"7785.400000333786"
"24","MedGemma 4B","chain-of-thought","0","12","180","0","15","1",NULL,"13346.400000572205"
"24","MedGemma 4B","few-shot","0","15","225","0","15","1",NULL,"16683.000000715256"
"24","MedGemma 4B","structured-output","0","16","240","0","15","1",NULL,"17795.20000076294"
"24","MedGemma 4B","zero-shot","0","15","225","0","15","1",NULL,"16683.000000715256"
"24","Phi-4-mini 3.8B Instruct","chain-of-thought","0","9","135","0","15","1",NULL,"10009.800000429153"
"24","Phi-4-mini 3.8B Instruct","few-shot","0","13","195","0","15","1",NULL,"14458.600000619888"
"24","Phi-4-mini 3.8B Instruct","structured-output","0","13","195","0","15","1",NULL,"14458.600000619888"
"24","Phi-4-mini 3.8B Instruct","zero-shot","0","7","105","0","15","1",NULL,"7785.400000333786"
"24","Qwen 2.5 3B Instruct","chain-of-thought","0","8","120","0","15","1",NULL,"8897.60000038147"
"24","Qwen 2.5 3B Instruct","few-shot","0","8","120","0","15","1",NULL,"8897.60000038147"
"24","Qwen 2.5 3B Instruct","structured-output","0","11","165","0","15","1",NULL,"12234.20000052452"
"24","Qwen 2.5 3B Instruct","zero-shot","0","8","120","0","15","1",NULL,"8897.60000038147"
"25","Gemma-SEA-LION v4 4B","chain-of-thought","0","12","132","0","11","1",NULL,"17028"
"25","Gemma-SEA-LION v4 4B","few-shot","0","9","99","0","11","1",NULL,"12771"
"25","Gemma-SEA-LION v4 4B","structured-output","0","12","132","0","11","1",NULL,"17028"
"25","Gemma-SEA-LION v4 4B","zero-shot","0","12","132","0","11","1",NULL,"17028"
"25","Llama 3.2 3B Instruct","chain-of-thought","0","11","121","0","11","1",NULL,"15609"
"25","Llama 3.2 3B Instruct","few-shot","0","10","110","0","11","1",NULL,"14190"
"25","Llama 3.2 3B Instruct","structured-output","0","10","110","0","11","1",NULL,"14190"
"25","Llama 3.2 3B Instruct","zero-shot","0","11","121","0","11","1",NULL,"15609"
"25","MedGemma 4B","chain-of-thought","0","12","132","0","11","1",NULL,"17028"
"25","MedGemma 4B","few-shot","0","9","99","0","11","1",NULL,"12771"
"25","MedGemma 4B","structured-output","0","12","132","0","11","1",NULL,"17028"
"25","MedGemma 4B","zero-shot","0","12","132","0","11","1",NULL,"17028"
"25","Phi-4-mini 3.8B Instruct","chain-of-thought","0","9","99","0","11","1",NULL,"12771"
"25","Phi-4-mini 3.8B Instruct","few-shot","0","9","99","0","11","1",NULL,"12771"
"25","Phi-4-mini 3.8B Instruct","structured-output","0","9","99","0","11","1",NULL,"12771"
"25","Qwen 2.5 3B Instruct","chain-of-thought","0","9","99","0","11","1",NULL,"12771"
"25","Qwen 2.5 3B Instruct","few-shot","0","9","99","0","11","1",NULL,"12771"
"25","Qwen 2.5 3B Instruct","structured-output","0","10","110","0","11","1",NULL,"14190"
"25","Qwen 2.5 3B Instruct","zero-shot","0","9","99","0","11","1",NULL,"12771"
"26","Gemma-SEA-LION v4 4B","chain-of-thought","0","18","288","0","16","1",NULL,"12960"
"26","Gemma-SEA-LION v4 4B","few-shot","0","18","288","0","16","1",NULL,"12960"
"26","Gemma-SEA-LION v4 4B","structured-output","0","16","256","0","16","1",NULL,"11520"
"26","Gemma-SEA-LION v4 4B","zero-shot","0","18","288","0","16","1",NULL,"12960"
"26","Llama 3.2 3B Instruct","few-shot","0","11","176","0","16","1",NULL,"7920"
"26","Llama 3.2 3B Instruct","structured-output","0","9","144","0","16","1",NULL,"6480"
"26","Llama 3.2 3B Instruct","zero-shot","0","15","240","0","16","1",NULL,"10800"
"26","MedGemma 4B","chain-of-thought","0","15","240","0","16","1",NULL,"10800"
"26","MedGemma 4B","few-shot","0","12","192","0","16","1",NULL,"8640"
"26","MedGemma 4B","structured-output","0","17","272","0","16","1",NULL,"12240"
"26","MedGemma 4B","zero-shot","0","14","224","0","16","1",NULL,"10080"
"26","Phi-4-mini 3.8B Instruct","chain-of-thought","0","12","192","0","16","1",NULL,"8640"
"26","Phi-4-mini 3.8B Instruct","few-shot","0","17","272","0","16","1",NULL,"12240"
"26","Phi-4-mini 3.8B Instruct","structured-output","0","7","112","0","16","1",NULL,"5040"
"26","Phi-4-mini 3.8B Instruct","zero-shot","0","9","144","0","16","1",NULL,"6480"
"26","Qwen 2.5 3B Instruct","chain-of-thought","0","8","128","0","16","1",NULL,"5760"
"26","Qwen 2.5 3B Instruct","few-shot","0","8","128","0","16","1",NULL,"5760"
"26","Qwen 2.5 3B Instruct","structured-output","0","8","128","0","16","1",NULL,"5760"
"26","Qwen 2.5 3B Instruct","zero-shot","0","10","160","0","16","1",NULL,"7200"
"27","Gemma-SEA-LION v4 4B","chain-of-thought","0","3","9","0","3","1",NULL,"8700"
"27","Gemma-SEA-LION v4 4B","few-shot","0","3","9","0","3","1",NULL,"8700"
"27","Gemma-SEA-LION v4 4B","structured-output","0","3","9","0","3","1",NULL,"8700"
"27","Gemma-SEA-LION v4 4B","zero-shot","0","3","9","0","3","1",NULL,"8700"
"27","Llama 3.2 3B Instruct","few-shot","0","2","6","0","3","1",NULL,"5800"
"27","Llama 3.2 3B Instruct","structured-output","0","2","6","0","3","1",NULL,"5800"
"27","MedGemma 4B","chain-of-thought","0","4","12","0","3","1",NULL,"11600"
"27","MedGemma 4B","few-shot","0","3","9","0","3","1",NULL,"8700"
"27","MedGemma 4B","structured-output","0","3","9","0","3","1",NULL,"8700"
"27","MedGemma 4B","zero-shot","0","2","6","0","3","1",NULL,"5800"
"27","Phi-4-mini 3.8B Instruct","few-shot","0","2","6","0","3","1",NULL,"5800"
"27","Phi-4-mini 3.8B Instruct","structured-output","0","2","6","0","3","1",NULL,"5800"
"27","Qwen 2.5 3B Instruct","structured-output","0","2","6","0","3","1",NULL,"5800"
"27","Qwen 2.5 3B Instruct","zero-shot","0","3","9","0","3","1",NULL,"8700"
"28","Gemma-SEA-LION v4 4B","few-shot","0","13","169","0","13","1",NULL,"8762"
"28","Gemma-SEA-LION v4 4B","structured-output","0","15","195","0","13","1",NULL,"10110"
"28","Gemma-SEA-LION v4 4B","zero-shot","0","14","182","0","13","1",NULL,"9436"
"28","Llama 3.2 3B Instruct","few-shot","0","2","26","0","13","1",NULL,"1348"
"28","Llama 3.2 3B Instruct","structured-output","0","3","39","0","13","1",NULL,"2022"
"28","Llama 3.2 3B Instruct","zero-shot","0","9","117","0","13","1",NULL,"6066"
"28","MedGemma 4B","chain-of-thought","0","13","169","0","13","1",NULL,"8762"
"28","MedGemma 4B","few-shot","0","13","169","0","13","1",NULL,"8762"
"28","MedGemma 4B","structured-output","0","13","169","0","13","1",NULL,"8762"
"28","MedGemma 4B","zero-shot","0","11","143","0","13","1",NULL,"7414"
"28","Phi-4-mini 3.8B Instruct","chain-of-thought","0","14","182","0","13","1",NULL,"9436"
"28","Phi-4-mini 3.8B Instruct","few-shot","0","2","26","0","13","1",NULL,"1348"
"28","Phi-4-mini 3.8B Instruct","structured-output","0","4","52","0","13","1",NULL,"2696"
"28","Qwen 2.5 3B Instruct","chain-of-thought","0","7","91","0","13","1",NULL,"4718"
"28","Qwen 2.5 3B Instruct","few-shot","0","7","91","0","13","1",NULL,"4718"
"28","Qwen 2.5 3B Instruct","structured-output","0","16","208","0","13","1",NULL,"10784"
"28","Qwen 2.5 3B Instruct","zero-shot","0","14","182","0","13","1",NULL,"9436"
"29","Gemma-SEA-LION v4 4B","chain-of-thought","0","13","169","0","13","1",NULL,"10465"
"29","Gemma-SEA-LION v4 4B","few-shot","0","15","195","0","13","1",NULL,"12075"
"29","Gemma-SEA-LION v4 4B","structured-output","0","13","169","0","13","1",NULL,"10465"
"29","Gemma-SEA-LION v4 4B","zero-shot","0","13","169","0","13","1",NULL,"10465"
"29","Llama 3.2 3B Instruct","chain-of-thought","0","14","182","0","13","1",NULL,"11270"
"29","Llama 3.2 3B Instruct","zero-shot","0","3","39","0","13","1",NULL,"2415"
"29","MedGemma 4B","chain-of-thought","0","15","195","0","13","1",NULL,"12075"
"29","MedGemma 4B","few-shot","0","15","195","0","13","1",NULL,"12075"
"29","MedGemma 4B","structured-output","0","14","182","0","13","1",NULL,"11270"
"29","MedGemma 4B","zero-shot","0","15","195","0","13","1",NULL,"12075"
"29","Phi-4-mini 3.8B Instruct","chain-of-thought","0","2","26","0","13","1",NULL,"1610"
"29","Phi-4-mini 3.8B Instruct","structured-output","0","2","26","0","13","1",NULL,"1610"
"29","Phi-4-mini 3.8B Instruct","zero-shot","0","2","26","0","13","1",NULL,"1610"
"29","Qwen 2.5 3B Instruct","few-shot","0","6","78","0","13","1",NULL,"4830"
"29","Qwen 2.5 3B Instruct","zero-shot","0","9","117","0","13","1",NULL,"7245"
"30","Gemma-SEA-LION v4 4B","chain-of-thought","0","12","120","0","10","1",NULL,"28440"
"30","Gemma-SEA-LION v4 4B","few-shot","0","9","90","0","10","1",NULL,"21330"
"30","Gemma-SEA-LION v4 4B","structured-output","0","8","80","0","10","1",NULL,"18960"
"30","Gemma-SEA-LION v4 4B","zero-shot","0","10","100","0","10","1",NULL,"23700"
"30","Llama 3.2 3B Instruct","few-shot","0","3","30","0","10","1",NULL,"7110"
"30","Llama 3.2 3B Instruct","zero-shot","0","1","10","0","10","1",NULL,"2370"
"30","MedGemma 4B","chain-of-thought","0","9","90","0","10","1",NULL,"21330"
"30","MedGemma 4B","few-shot","0","11","110","0","10","1",NULL,"26070"
"30","MedGemma 4B","structured-output","0","12","120","0","10","1",NULL,"28440"
"30","MedGemma 4B","zero-shot","0","8","80","0","10","1",NULL,"18960"
"30","Phi-4-mini 3.8B Instruct","chain-of-thought","0","5","50","0","10","1",NULL,"11850"
"30","Phi-4-mini 3.8B Instruct","few-shot","0","5","50","0","10","1",NULL,"11850"
"30","Qwen 2.5 3B Instruct","chain-of-thought","0","8","80","0","10","1",NULL,"18960"
"30","Qwen 2.5 3B Instruct","few-shot","0","8","80","0","10","1",NULL,"18960"
"30","Qwen 2.5 3B Instruct","structured-output","0","10","100","0","10","1",NULL,"23700"
"30","Qwen 2.5 3B Instruct","zero-shot","0","7","70","0","10","1",NULL,"16590"
"31","Gemma-SEA-LION v4 4B","chain-of-thought","0","8","64","0","8","1",NULL,"10456"
"31","Gemma-SEA-LION v4 4B","few-shot","0","8","64","0","8","1",NULL,"10456"
"31","Gemma-SEA-LION v4 4B","structured-output","0","8","64","0","8","1",NULL,"10456"
"31","Gemma-SEA-LION v4 4B","zero-shot","0","8","64","0","8","1",NULL,"10456"
"31","Llama 3.2 3B Instruct","chain-of-thought","0","7","56","0","8","1",NULL,"9149"
"31","Llama 3.2 3B Instruct","few-shot","0","7","56","0","8","1",NULL,"9149"
"31","Llama 3.2 3B Instruct","structured-output","0","3","24","0","8","1",NULL,"3921"
"31","Llama 3.2 3B Instruct","zero-shot","0","8","64","0","8","1",NULL,"10456"
"31","MedGemma 4B","chain-of-thought","0","8","64","0","8","1",NULL,"10456"
"31","MedGemma 4B","few-shot","0","10","80","0","8","1",NULL,"13070"
"31","MedGemma 4B","structured-output","0","8","64","0","8","1",NULL,"10456"
"31","MedGemma 4B","zero-shot","0","8","64","0","8","1",NULL,"10456"
"31","Phi-4-mini 3.8B Instruct","chain-of-thought","0","7","56","0","8","1",NULL,"9149"
"31","Phi-4-mini 3.8B Instruct","few-shot","0","7","56","0","8","1",NULL,"9149"
"31","Phi-4-mini 3.8B Instruct","structured-output","0","2","16","0","8","1",NULL,"2614"
"31","Phi-4-mini 3.8B Instruct","zero-shot","0","2","16","0","8","1",NULL,"2614"
"31","Qwen 2.5 3B Instruct","chain-of-thought","0","7","56","0","8","1",NULL,"9149"
"31","Qwen 2.5 3B Instruct","few-shot","0","7","56","0","8","1",NULL,"9149"
"31","Qwen 2.5 3B Instruct","structured-output","0","7","56","0","8","1",NULL,"9149"
"31","Qwen 2.5 3B Instruct","zero-shot","0","7","56","0","8","1",NULL,"9149"
"32","Gemma-SEA-LION v4 4B","chain-of-thought","0","6","42","0","7","1",NULL,"4350"
"32","Gemma-SEA-LION v4 4B","few-shot","0","6","42","0","7","1",NULL,"4350"
"32","Gemma-SEA-LION v4 4B","structured-output","0","6","42","0","7","1",NULL,"4350"
"32","Gemma-SEA-LION v4 4B","zero-shot","0","6","42","0","7","1",NULL,"4350"
"32","Llama 3.2 3B Instruct","chain-of-thought","0","6","42","0","7","1",NULL,"4350"
"32","Llama 3.2 3B Instruct","few-shot","0","6","42","0","7","1",NULL,"4350"
"32","Llama 3.2 3B Instruct","structured-output","0","7","49","0","7","1",NULL,"5075"
"32","Llama 3.2 3B Instruct","zero-shot","0","6","42","0","7","1",NULL,"4350"
"32","MedGemma 4B","chain-of-thought","0","6","42","0","7","1",NULL,"4350"
"32","MedGemma 4B","few-shot","0","6","42","0","7","1",NULL,"4350"
"32","MedGemma 4B","structured-output","0","6","42","0","7","1",NULL,"4350"
